"LABID","Duplicates","Flags","FIELDID","Animal_ID","Stage_Class","Cruise","Platform","Shipper","Shipper_Organization","Shipped_Date","Received_Date","Collection_Method","Contact_ID","CONTACT_NAME","Organization_ID","Organization","Collector","Collector_Organization","Acknowledgement","Label","LAB","Species_ID","SpCode","SpType","Species_Type","SpName","Genus","Species","CommonName","SubSpecies","Species_Determ_List","USE","Restrict_Description","Date_Collected","YR","MO","DA","Location","City","Island","County","State","Country","Latitude","Latitude_Precision","Latitude_Precision_Unit","Longitude","Longitude_Precision","Longitude_Precision_Unit","OBasin","Ocean_Basin","SEX","Gender_Determination","ACCESSIONDATE","Repository_Numbers","COMMENTS","Record_Creation_Date","Edit_User","Edit_Date"
143698,,,"PIC140419.01",235400,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/19/2014",2014,4,19,"Saipan/Tinian, 18km W Micro Beach",,,,,"NORTHERN MARIANA ISLANDS",15.15705,0.000001,"DEGREE",145.578797,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,,7/21/2014 15:53:46,"dan.prosperi",6/14/2022 7:42:47
143699,,,"PIC140419.02",235401,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/19/2014",2014,4,19,"Saipan/Tinian, 18km W Micro Beach",,,,,"NORTHERN MARIANA ISLANDS",15.15648,0.000001,"DEGREE",145.579145,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,,7/21/2014 15:53:46,"dan.prosperi",6/14/2022 7:42:47
143700,,,"PIC140419.03",235402,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/19/2014",2014,4,19,"Saipan/Tinian, 18km W Micro Beach",,,,,"NORTHERN MARIANA ISLANDS",15.154778,0.000001,"DEGREE",145.583038,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,,7/21/2014 15:53:46,"dan.prosperi",6/14/2022 7:42:47
143701,,,"PIC140419.04",235403,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/19/2014",2014,4,19,"Saipan/Tinian, 18km W Micro Beach",,,,,"NORTHERN MARIANA ISLANDS",15.152638,0.000001,"DEGREE",145.585793,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,"leading edge ripple",7/21/2014 15:53:46,"dan.prosperi",6/14/2022 7:42:47
143702,,,"PIC140419.05",235404,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/19/2014",2014,4,19,"Saipan/Tinian, 18km W Micro Beach",,,,,"NORTHERN MARIANA ISLANDS",15.149056,0.000001,"DEGREE",145.591102,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,,7/21/2014 15:53:46,"dan.prosperi",6/14/2022 7:42:47
143703,,,"PIC140419.06",235405,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/19/2014",2014,4,19,"Saipan/Tinian, 18km W Micro Beach",,,,,"NORTHERN MARIANA ISLANDS",15.14737,0.000001,"DEGREE",145.593868,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,,7/21/2014 15:53:46,"dan.prosperi",6/14/2022 7:42:47
143704,,,"PIC140419.07",235406,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/19/2014",2014,4,19,"Saipan/Tinian, 18km W Micro Beach",,,,,"NORTHERN MARIANA ISLANDS",15.14468,0.000001,"DEGREE",145.596989,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,"tip chop",7/21/2014 15:53:46,"dan.prosperi",6/14/2022 7:42:47
143705,,,"PIC140419.08",235407,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/19/2014",2014,4,19,"Saipan/Tinian, 18km W Micro Beach",,,,,"NORTHERN MARIANA ISLANDS",15.141478,0.000001,"DEGREE",145.59909,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,,7/21/2014 15:53:46,"dan.prosperi",6/14/2022 7:42:47
143706,,,"PIC140419.09",235408,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/19/2014",2014,4,19,"Saipan/Tinian, 18km W Micro Beach",,,,,"NORTHERN MARIANA ISLANDS",15.14032,0.000001,"DEGREE",145.601027,0.000001,"DEGREE",1,"North Pacific","M","Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.",7/21/2014 0:00:00,,,7/21/2014 15:53:46,"dan.prosperi",6/14/2022 7:42:47
143707,,,"PIC140419.10",235409,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/19/2014",2014,4,19,"Saipan/Tinian, 18km W Micro Beach",,,,,"NORTHERN MARIANA ISLANDS",15.139497,0.000001,"DEGREE",145.60227,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,"scratch near mouth",7/21/2014 15:53:46,"dan.prosperi",6/14/2022 7:42:47
143708,,,"PIC140424.01",235410,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/24/2014",2014,4,24,"Guam, 8.8km N Orote Pt.",,"Guam",,,"GUAM",13.556879,0.000001,"DEGREE",144.674329,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,,7/21/2014 15:53:46,"Alaina.Harmon",8/25/2023 9:37:02
143709,,,"PIC140424.02",235411,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/24/2014",2014,4,24,"Guam, 8.8km N Orote Pt.",,"Guam",,,"GUAM",13.565793,0.000001,"DEGREE",144.683219,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,,7/21/2014 15:53:46,"Alaina.Harmon",8/25/2023 9:37:03
143710,,,"PIC140424.03",235412,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/24/2014",2014,4,24,"Guam, 8.8km N Orote Pt.",,"Guam",,,"GUAM",13.567896,0.000001,"DEGREE",144.683817,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,"definite blubber",7/21/2014 15:53:46,"Alaina.Harmon",8/25/2023 9:37:04
143711,,,"PIC140424.04",235413,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/24/2014",2014,4,24,"Guam, 8.8km N Orote Pt.",,"Guam",,,"GUAM",13.578733,0.000001,"DEGREE",144.690623,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,"same individual as next attempt",7/21/2014 15:53:46,"Alaina.Harmon",8/25/2023 9:37:04
143712,,,"PIC140424.05",235414,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/24/2014",2014,4,24,"Guam, 8.8km N Orote Pt.",,"Guam",,,"GUAM",13.578733,0.000001,"DEGREE",144.690623,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,"same individual as previous attempt",7/21/2014 15:53:46,"Alaina.Harmon",8/25/2023 9:37:05
143713,,,"PIC140424.06",235415,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/24/2014",2014,4,24,"Guam, 8.8km N Orote Pt.",,"Guam",,,"GUAM",13.585272,0.000001,"DEGREE",144.696271,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,"hook tip   ",7/21/2014 15:53:46,"Alaina.Harmon",8/25/2023 9:37:05
143714,,,"PIC140424.07",235416,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/24/2014",2014,4,24,"Guam, 8.8km N Orote Pt.",,"Guam",,,"GUAM",13.595338,0.000001,"DEGREE",144.702518,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,,7/21/2014 15:53:46,"Alaina.Harmon",8/25/2023 9:37:06
143715,,,"PIC140424.08",235417,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/24/2014",2014,4,24,"Guam, 8.8km N Orote Pt.",,"Guam",,,"GUAM",13.598651,0.000001,"DEGREE",144.704848,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,"blank 3199",7/21/2014 15:53:46,"Alaina.Harmon",8/25/2023 9:37:06
143716,,,"PIC140424.09",235418,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","04/24/2014",2014,4,24,"Guam, 8.8km N Orote Pt.",,"Guam",,,"GUAM",13.598651,0.000001,"DEGREE",144.704848,0.000001,"DEGREE",1,"North Pacific","U",,7/21/2014 0:00:00,,"blank 3199",7/21/2014 15:53:46,"Alaina.Harmon",8/25/2023 9:37:07
159610,,,"RWB2014JUL23.01",237034,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","07/23/2014",2014,7,23,,,,,"HAWAII","UNITED STATES OF AMERICA",19.52974,0.00001,"DEGREE",-156.18678,0.00001,"DEGREE",1,"North Pacific","U",,10/29/2015 0:00:00,,"Hawaiian Islands population",10/29/2015 15:25:05,"dan.prosperi",6/10/2022 15:33:43
159611,,,"RWB2014JUL23.02",237035,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","07/23/2014",2014,7,23,,,,,"HAWAII","UNITED STATES OF AMERICA",19.52867,0.00001,"DEGREE",-156.18562,0.00001,"DEGREE",1,"North Pacific","U",,10/29/2015 0:00:00,,"Hawaiian Islands population",10/29/2015 15:25:05,"dan.prosperi",6/10/2022 15:33:43
159612,,,"RWB2014JUL23.03",237036,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","07/23/2014",2014,7,23,,,,,"HAWAII","UNITED STATES OF AMERICA",19.53483,0.00001,"DEGREE",-156.1819,0.0001,"DEGREE",1,"North Pacific","U",,10/29/2015 0:00:00,,"Hawaiian Islands population",10/29/2015 15:25:05,"dan.prosperi",6/10/2022 15:33:43
159617,,,"RWB2015JUN05.01",237041,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/05/2015",2015,6,5,,,,,"HAWAII","UNITED STATES OF AMERICA",20.09281,0.00001,"DEGREE",-155.92157,0.00001,"DEGREE",1,"North Pacific","U",,10/29/2015 0:00:00,,"Kohala resident",10/29/2015 15:25:05,"dan.prosperi",6/10/2022 15:33:43
159713,,,"OES150510.01m",237071,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/10/2015",2015,5,10,"Rota, offshore, 72km NW Rota-36km NW Taga SM",,"Rota",,,"NORTHERN MARIANA ISLANDS",14.598724,0.000001,"DEGREE",144.658704,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159714,,,"OES150510.02m",237072,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/10/2015",2015,5,10,"Rota, offshore, 72km NW Rota-36km NW Taga SM",,"Rota",,,"NORTHERN MARIANA ISLANDS",14.599136,0.000001,"DEGREE",144.659422,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159715,,,"OES150510.03m",237073,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/10/2015",2015,5,10,"Rota, offshore, 72km NW Rota-36km NW Taga SM",,"Rota",,,"NORTHERN MARIANA ISLANDS",14.600981,0.000001,"DEGREE",144.66354,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159716,,,"OES150510.04m",237074,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/10/2015",2015,5,10,"Rota, offshore, 72km NW Rota-36km NW Taga SM",,"Rota",,,"NORTHERN MARIANA ISLANDS",14.60098,0.000001,"DEGREE",144.663574,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159717,,,"OES150510.05m",237075,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/10/2015",2015,5,10,"Rota, offshore, 72km NW Rota-36km NW Taga SM",,"Rota",,,"NORTHERN MARIANA ISLANDS",14.599178,0.000001,"DEGREE",144.664698,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159718,,,"OES150510.06m",237076,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/10/2015",2015,5,10,"Rota, offshore, 72km NW Rota-36km NW Taga SM",,"Rota",,,"NORTHERN MARIANA ISLANDS",14.592447,0.000001,"DEGREE",144.662454,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159719,,,"OES150519.01m",237077,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/19/2015",2015,5,19,"Anatahan, offshore, 39km NW Anatahan",,"Anatahan Island",,,"NORTHERN MARIANA ISLANDS",16.568975,0.000001,"DEGREE",145.350063,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,"Nike swoosh on right side.",11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159720,,,"OES150519.02m",237078,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/19/2015",2015,5,19,"Anatahan, offshore, 39km NW Anatahan",,"Anatahan Island",,,"NORTHERN MARIANA ISLANDS",16.578055,0.000001,"DEGREE",145.354055,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159721,,,"OES150519.03m",237079,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/19/2015",2015,5,19,"Anatahan, offshore, 39km NW Anatahan",,"Anatahan Island",,,"NORTHERN MARIANA ISLANDS",16.578717,0.000001,"DEGREE",145.357566,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159722,,,"OES150519.04m",237080,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/19/2015",2015,5,19,"Anatahan, offshore, 39km NW Anatahan",,"Anatahan Island",,,"NORTHERN MARIANA ISLANDS",16.577284,0.000001,"DEGREE",145.35751,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159723,,,"OES150519.05m",237081,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/19/2015",2015,5,19,"Anatahan, offshore, 39km NW Anatahan",,"Anatahan Island",,,"NORTHERN MARIANA ISLANDS",16.582827,0.000001,"DEGREE",145.356884,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159724,,,"OES150519.06m",237082,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/19/2015",2015,5,19,"Anatahan, offshore, 39km NW Anatahan",,"Anatahan Island",,,"NORTHERN MARIANA ISLANDS",16.585166,0.000001,"DEGREE",145.360393,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159725,,,"OES150519.07m",237083,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/19/2015",2015,5,19,"Anatahan, offshore, 39km NW Anatahan",,"Anatahan Island",,,"NORTHERN MARIANA ISLANDS",16.586813,0.000001,"DEGREE",145.356039,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159726,,,"OES150519.08m",237084,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","05/19/2015",2015,5,19,"Anatahan, offshore, 39km NW Anatahan",,"Anatahan Island",,,"NORTHERN MARIANA ISLANDS",16.590474,0.000001,"DEGREE",145.35482,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159751,,,"OES150604.01m",237109,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/04/2015",2015,6,4,"Guguan, offshore, 16km ESE Guguan",,"Guguan Island",,,"NORTHERN MARIANA ISLANDS",17.252659,0.000001,"DEGREE",146.020127,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159752,,,"OES150604.02m",237110,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/04/2015",2015,6,4,"Guguan, offshore, 16km ESE Guguan",,"Guguan Island",,,"NORTHERN MARIANA ISLANDS",17.242241,0.000001,"DEGREE",146.019845,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159753,,,"OES150604.03m",237111,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/04/2015",2015,6,4,"Guguan, offshore, 16km ESE Guguan",,"Guguan Island",,,"NORTHERN MARIANA ISLANDS",17.241576,0.000001,"DEGREE",146.019956,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159754,,,"OES150604.04m",237112,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/04/2015",2015,6,4,"Guguan, offshore, 16km ESE Guguan",,"Guguan Island",,,"NORTHERN MARIANA ISLANDS",17.235292,0.000001,"DEGREE",146.025936,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,"Sample too small to split; goo only",11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159755,,,"OES150604.05m",237113,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/04/2015",2015,6,4,"Sarigan, offshore, 43km ESE Sarigan",,"Sarigan Island",,,"NORTHERN MARIANA ISLANDS",16.636217,0.000001,"DEGREE",146.191078,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
159756,,,"OES150604.06m",237114,,,,,,,,"BIOPSY (PROJECTILE)",501,"ERIN OLESON",453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,"ARC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/04/2015",2015,6,4,"Sarigan, offshore, 43km ESE Sarigan",,"Sarigan Island",,,"NORTHERN MARIANA ISLANDS",16.635727,0.000001,"DEGREE",146.191715,0.000001,"DEGREE",1,"North Pacific","U",,11/10/2015 0:00:00,,,11/10/2015 16:59:40,"dan.prosperi",6/14/2022 7:42:47
