"LABID","Duplicates","Flags","FIELDID","Animal_ID","Stage_Class","Cruise","Platform","Shipper","Shipper_Organization","Shipped_Date","Received_Date","Collection_Method","Contact_ID","CONTACT_NAME","Organization_ID","Organization","Collector","Collector_Organization","Acknowledgement","Label","LAB","Species_ID","SpCode","SpType","Species_Type","SpName","Genus","Species","CommonName","SubSpecies","Species_Determ_List","USE","Restrict_Description","Date_Collected","YR","MO","DA","Location","City","Island","County","State","Country","Latitude","Latitude_Precision","Latitude_Precision_Unit","Longitude","Longitude_Precision","Longitude_Precision_Unit","OBasin","Ocean_Basin","SEX","Gender_Determination","ACCESSIONDATE","Repository_Numbers","COMMENTS","Record_Creation_Date","Edit_User","Edit_Date"
101144,,,"CRC20100906-PHY-04",226179,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","09/06/2010",2010,9,6,,,"Channel Islands",,"CALIFORNIA","UNITED STATES OF AMERICA",34.133333,1,"Minute",-120.133333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",10/13/2010 0:00:00,,"TODD CHANDLER:510-414-3138",5/31/2012 16:25:52,"dan.prosperi",6/8/2022 7:21:53
101159,,,"CRC20100828-PHY-01",226194,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","08/28/2010",2010,8,28,,,"Channel Islands",,"CALIFORNIA","UNITED STATES OF AMERICA",33.45,1,"Minute",-118.333333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",10/13/2010 0:00:00,,"TODD CHANDLER:510-414-3138",5/31/2012 16:25:52,"dan.prosperi",6/22/2022 14:36:27
101160,,,"CRC20100828-PHY-02",226195,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","08/28/2010",2010,8,28,,,"Channel Islands",,"CALIFORNIA","UNITED STATES OF AMERICA",33.45,1,"Minute",-118.333333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",10/13/2010 0:00:00,,"TODD CHANDLER:510-414-3138",5/31/2012 16:25:52,"dan.prosperi",6/22/2022 14:36:27
101851,,,"C-333",226286,,,,,,,,"STRANDING",383,"Barbie Halaska",4,"The Marine Mammal Center",,,"The Marine Mammal Center, Sausalito, CA",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"09/15/2010",2010,9,15,,,,"Sonoma","CALIFORNIA","UNITED STATES OF AMERICA",,,,,,,1,"North Pacific","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",10/21/2010 0:00:00,,,5/31/2012 16:26:03,"dan.prosperi",6/14/2022 10:00:08
102563,,,"UNK101026",226766,,,,,,,,"STRANDING",394,"Collection Manager - SWFSC ",1,"SWFSC",,,,,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","10/26/2010",2010,10,26,"AVALON, LITTLE",,"Santa Catalina Island","Los Angeles","CALIFORNIA","UNITED STATES OF AMERICA",33.383333,1,"Minute",-118.466666,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",11/12/2010 0:00:00,,"ctyB confirmed 99% match in Genbank. Alaina Harmon, 23 April 2024: No response received from previous contact or organization, Frank Starkey and Catalina Island Conservancy, so permissions reverted to SWFSC.",5/31/2012 16:26:14,"Alaina.Harmon",4/23/2024 16:06:25
108390,,,"MLMLMM2470",229874,,,,,,,,"STRANDING",543,"JIM HARVEY",7,"Moss Landing Marine Laboratories",,,"Moss Landing Marine Laboratories, CA Stranding Network Participants",,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"09/15/2011",2011,9,15,"MOSS LANDING, SALINA RIVER STATE BEACH",,,"Monterey","CALIFORNIA","UNITED STATES OF AMERICA",36.8,1,"Minute",-121.783333,1,"Minute",1,"North Pacific","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",7/18/2012 0:00:00,,"Additional Contact:  P.O. BOX 450, TIFFINI BROOKENS-TJBROOKEN@AOL.COM",7/18/2012 15:41:59,"dan.prosperi",6/21/2022 9:17:40
113015,,"CAGN","BMF0001",230191,,,,,,,,"BYCATCH",385,"Kerri Danil",459,"NMFS, SWR, OBSERVER PROGRAM",,,"NMFS, SOUTHWEST REGION FISHERY OBSERVER PROGRAM and SOUTHWEST FISHERIES SCIENCE CENTER",,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"09/29/2011",2011,9,29,"OFFSHORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.791667,0.1,"MINUTE",-119.506667,0.1,"MINUTE",1,"North Pacific","F","Field determination: external exam only; live animal or carcass was examined but not dissected.",10/16/2012 0:00:00,,,10/16/2012 16:37:37,"dan.prosperi",6/17/2022 15:50:07
113441,,,"NEB0050",230278,,,,,,,,"STRANDING",398,"STRANDING COORDINATOR ",1,"SWFSC",,,"NMFS, Southwest Fisheries Science Center",,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/17/2012",2012,10,17,"LA JOLLA, OFFSHORE LA JOLLA COVE",,,"San Diego","CALIFORNIA","UNITED STATES OF AMERICA",32.851989,0.000001,"DEGREE",-117.270193,0.000001,"DEGREE",1,"North Pacific","M","Field determination: gonads were examined; carcass was examined and dissected.",11/21/2012 0:00:00,,,11/21/2012 12:53:35,"dan.prosperi",6/8/2022 7:21:53
113442,,,"KXD0223",230279,,,,,,,,"STRANDING",398,"STRANDING COORDINATOR ",1,"SWFSC",,,"NMFS, Southwest Fisheries Science Center",,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/24/2012",2012,10,24,"LA JOLLA, BLACKS BEACH",,,"San Diego","CALIFORNIA","UNITED STATES OF AMERICA",32.875966,0.000001,"DEGREE",-117.25123,0.00001,"DEGREE",1,"North Pacific","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",11/21/2012 0:00:00,,,11/21/2012 12:53:35,"dan.prosperi",6/8/2022 7:21:53
113443,,,"KXD0224",230280,,,,,,,,"STRANDING",398,"STRANDING COORDINATOR ",1,"SWFSC",,,"NMFS, Southwest Fisheries Science Center",,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"11/01/2012",2012,11,1,"LA JOLLA, BLACKS BEACH",,,"San Diego","CALIFORNIA","UNITED STATES OF AMERICA",32.854611,0.000001,"DEGREE",-117.258944,0.000001,"DEGREE",1,"North Pacific","U","Unknowable (no field data available; molecular determination failed).",11/21/2012 0:00:00,,"qPCR sexing failed multiple times KMR",11/21/2012 12:53:35,"dan.prosperi",6/8/2022 7:21:53
113633,,,"GCAMPBELL110724.01",230345,,,,,,,,"BIOPSY (PROJECTILE)",394,"Collection Manager - SWFSC ",,,"Greg Campbell",,,,"NMK",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"07/24/2011",2011,7,24,"2 km off lee side of San Clemente Island",,"San Clemente Island",,"CALIFORNIA","UNITED STATES OF AMERICA",32.90055,0.001,"MINUTE",-118.4184,0.001,"MINUTE",1,"North Pacific","U",,1/11/2013 0:00:00,,"Greg Campbell (SCRIPPS INSTITUTION OF OCEANOGRAPHY, SCRIPPS WHALE ACOUSTIC LAB, 8635 Discovery Way, La Jolla, CA 92093, gscampbell@ucsd.edu) was the original collector and contact. Following his death, use restrictions removed April 2021 per Eric Archer.",1/11/2013 15:49:08,"dan.prosperi",6/24/2022 9:01:16
113634,,,"GCAMPBELL110724.02",230346,,,,,,,,"BIOPSY (PROJECTILE)",394,"Collection Manager - SWFSC ",,,"Greg Campbell",,,,"NMK",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"07/24/2011",2011,7,24,"2 km off lee side of San Clemente Island",,"San Clemente Island",,"CALIFORNIA","UNITED STATES OF AMERICA",32.913216,0.001,"MINUTE",-118.40975,0.001,"MINUTE",1,"North Pacific","U",,1/11/2013 0:00:00,,"Greg Campbell (SCRIPPS INSTITUTION OF OCEANOGRAPHY, SCRIPPS WHALE ACOUSTIC LAB, 8635 Discovery Way, La Jolla, CA 92093, gscampbell@ucsd.edu) was the original collector and contact. Following his death, use restrictions removed April 2021 per Eric Archer.",1/11/2013 15:49:08,"dan.prosperi",6/24/2022 9:01:16
114337,,,"CWC-JLH-12-1202D",230742,,,,,,,,"STRANDING",460,"CYNTHIA REYES",14,"California Wildlife Center",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"12/10/2012",2012,12,10,"Malibu, Broad Beach",,,"Los Angeles","CALIFORNIA","UNITED STATES OF AMERICA",34.031421,0.000001,"DEGREE",-118.846652,0.000001,"DEGREE",1,"North Pacific","F","Field determination: gonads were examined; carcass was examined and dissected.",3/12/2013 0:00:00,,,3/12/2013 11:52:29,"dan.prosperi",6/23/2022 13:23:52
114346,,"HI-LONGLINE","LL4491",230751,,,,,,,,"BYCATCH",530,"JAMIE MARCHETTI",456,"NMFS, PACIFIC ISLANDS REGIONAL OFFICE, OBSERVER PROGRAM",,,"Pacific Islands Regional Office Observer Program",,"SJC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","No external permission needed, but donator requests notification when used.","01/25/2013",2013,1,25,"NORTH EASTERN PACIFIC OCEAN",,,,,,34.701667,0.1,"MINUTE",-138.419167,0.1,"MINUTE",1,"North Pacific","U",,4/5/2013 0:00:00,,"No use restrictions, but would like to be notified of use and purpose - sample use is monitored by the Collection’s Curator and Manager.",4/5/2013 15:04:55,"Alaina.Harmon",4/26/2023 11:39:05
117598,,,"SW131056",231946,,,,,,,,"STRANDING",371,"Eric Otjen",192,"Sea World - San Diego",,,,,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","09/15/2013",2013,9,15,"Manhatten Beach",,,"Los Angeles","CALIFORNIA","UNITED STATES OF AMERICA",33.885556,0.000001,"DEGREE",-118.412778,0.000001,"DEGREE",1,"North Pacific","F","Field determination: external exam only; live animal or carcass was examined but not dissected.",11/19/2013 0:00:00,,"Animal transferred from Fort McArthur to Sea World San Diego where it died.",11/19/2013 14:37:32,"Alaina.Harmon",11/20/2023 14:31:22
117772,,,"C-411",231998,,,,,,,,"STRANDING",383,"Barbie Halaska",4,"The Marine Mammal Center",,,"The Marine Mammal Center, Sausalito, CA",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/18/2013",2013,10,18,"SEASIDE",,,"Monterey","CALIFORNIA","UNITED STATES OF AMERICA",,,,,,,1,"North Pacific","F","Field determination: gonads were examined; carcass was examined and dissected.",12/4/2013 0:00:00,,,12/4/2013 15:26:55,"dan.prosperi",6/14/2022 10:00:08
118477,,,"CRC-20130923-PHY-02",232427,,,,,,,,"TAGGING",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","09/23/2013",2013,9,23,,,"Santa Catalina Island",,"CALIFORNIA","UNITED STATES OF AMERICA",33.303,0.001,"DEGREE",-118.192,0.001,"DEGREE",1,"North Pacific","U",,12/18/2013 0:00:00,,"Small amount of skin found in cups during tag processing.  TODD CHANDLER:510-414-3138",12/18/2013 13:16:49,"dan.prosperi",6/8/2022 7:21:53
123934,,,"GCAMPBELL110109.01",233029,,,,,,,,"BIOPSY (PROJECTILE)",394,"Collection Manager - SWFSC ",,,"Greg Campbell",,,,"NMK",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"01/09/2011",2011,1,9,"Lee Side, 2 km from shore",,"Santa Catalina Island",,"CALIFORNIA","UNITED STATES OF AMERICA",33.4,1,"Minute",-118.35,1,"Minute",1,"North Pacific","U",,1/14/2011 0:00:00,,"Greg Campbell (SCRIPPS INSTITUTION OF OCEANOGRAPHY, SCRIPPS WHALE ACOUSTIC LAB, 8635 Discovery Way, La Jolla, CA 92093, gscampbell@ucsd.edu) was the original collector and contact. Following his death, use restrictions removed April 2021 per Eric Archer.",5/31/2012 16:27:58,"dan.prosperi",6/24/2022 9:01:16
123935,,,"GCAMPBELL110109.02",233030,,,,,,,,"BIOPSY (PROJECTILE)",394,"Collection Manager - SWFSC ",,,"Greg Campbell",,,,"NMK",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"01/09/2011",2011,1,9,"Lee Side, 2 km from shore",,"Santa Catalina Island",,"CALIFORNIA","UNITED STATES OF AMERICA",33.383333,1,"Minute",-118.35,1,"Minute",1,"North Pacific","U",,1/14/2011 0:00:00,,"Greg Campbell (SCRIPPS INSTITUTION OF OCEANOGRAPHY, SCRIPPS WHALE ACOUSTIC LAB, 8635 Discovery Way, La Jolla, CA 92093, gscampbell@ucsd.edu) was the original collector and contact. Following his death, use restrictions removed April 2021 per Eric Archer.",5/31/2012 16:27:58,"dan.prosperi",6/24/2022 9:01:16
124011,,,"UNID101209",233063,,,,,,,,"STRANDING",394,"Collection Manager - SWFSC ",1,"SWFSC",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","12/09/2010",2010,12,9,"LOS ANGELES, AVALON, COTTONWOOD BEACH",,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.366666,1,"Minute",-118.483333,1,"Minute",1,"North Pacific","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",2/1/2011 0:00:00,,"Ggri 99% match in Genbank with Dloop, KMR. Alaina Harmon, 23 April 2024: No response received from previous contact or organization, Frank Starkey and Catalina Island Conservancy, so permissions reverted to SWFSC.",5/31/2012 16:27:59,"Alaina.Harmon",4/23/2024 16:06:36
124025,,,"VM2631",233075,,,,,,,,"STRANDING",394,"Collection Manager - SWFSC ",1,"SWFSC",,,,,"KMR",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/19/2005",2005,10,19,"Centerville Beach",,,"Humboldt","CALIFORNIA","UNITED STATES OF AMERICA",40.583333,1,"Minute",-124.416666,1,"Minute",1,"North Pacific","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",2/14/2011 0:00:00,,"Live stranding, euthanized, muscle sample from larynx collected with skull..  Additional Organization:  Bio Sciences website:  WWW.HUMBOLDT.EDU/BIOSCI, biosci.humboldt.edu. Alaina Harmon, 21 May 2024: Contact previously Jeff Jacobsen, Humboldt State, reverting to SWFSC when unable to contact Dawn Goley, identified as new Contact by Jacobsen.",5/31/2012 16:27:59,"Alaina.Harmon",5/21/2024 14:45:57
125652,,"HI-LONGLINE","LL3815-150204",234095,,,,,,,,"BYCATCH",530,"JAMIE MARCHETTI",456,"NMFS, PACIFIC ISLANDS REGIONAL OFFICE, OBSERVER PROGRAM",,,"Pacific Islands Regional Office Observer Program",,"SJC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","No external permission needed, but donator requests notification when used.","02/03/2011",2011,2,3,"NORTH EASTERN PACIFIC OCEAN",,,,,,31.283333,1,"Minute",-142.683333,1,"Minute",1,"North Pacific","U",,5/16/2011 0:00:00,,"No use restrictions, but would like to be notified of use and purpose - sample use is monitored by the Collection’s Curator and Manager.",5/31/2012 16:28:26,"Alaina.Harmon",4/26/2023 11:38:46
125653,,"HI-LONGLINE","LL3819-150113",234096,,,,,,,,"BYCATCH",530,"JAMIE MARCHETTI",456,"NMFS, PACIFIC ISLANDS REGIONAL OFFICE, OBSERVER PROGRAM",,,"Pacific Islands Regional Office Observer Program",,"SJC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","No external permission needed, but donator requests notification when used.","02/03/2011",2011,2,3,"NORTH EASTERN PACIFIC OCEAN",,,,,,33.383333,1,"Minute",-137.866666,1,"Minute",1,"North Pacific","U",,5/16/2011 0:00:00,,"No use restrictions, but would like to be notified of use and purpose - sample use is monitored by the Collection’s Curator and Manager.",5/31/2012 16:28:26,"Alaina.Harmon",4/26/2023 11:38:47
125882,,,"CRC20110618-PHY-01",234180,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"KMR",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","06/18/2011",2011,6,18,"San Diego South",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.6,1,"Minute",-117.516666,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",7/7/2011 0:00:00,,"TODD CHANDLER:510-414-3138",5/31/2012 16:28:29,"dan.prosperi",6/8/2022 7:21:53
125946,,,"GGRI101014.01",234195,,,,,,,,"BIOPSY (PROJECTILE)",474,"DAVE WELLER",1,"SWFSC",,,,,"DWW",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","10/14/2010",2010,10,14,"Torrey Pines SB South, 3 km from Shore",,,"San Diego","CALIFORNIA","UNITED STATES OF AMERICA",32.9,1,"Minute",-117.283333,1,"Minute",1,"North Pacific","U",,7/21/2011 0:00:00,,,5/31/2012 16:28:30,"dan.prosperi",6/10/2022 15:06:32
125947,,,"GGRI101014.02",234196,,,,,,,,"BIOPSY (PROJECTILE)",474,"DAVE WELLER",1,"SWFSC",,,,,"DWW",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","10/14/2010",2010,10,14,"Torrey Pines SB South, 3 km from Shore",,,"San Diego","CALIFORNIA","UNITED STATES OF AMERICA",32.9,1,"Minute",-117.283333,1,"Minute",1,"North Pacific","U",,7/21/2011 0:00:00,,,5/31/2012 16:28:30,"dan.prosperi",6/10/2022 15:06:32
125948,,,"GGRI101014.03",234197,,,,,,,,"BIOPSY (PROJECTILE)",474,"DAVE WELLER",1,"SWFSC",,,,,"DWW",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","10/14/2010",2010,10,14,"Torrey Pines SB South, 3 km from Shore",,,"San Diego","CALIFORNIA","UNITED STATES OF AMERICA",32.9,1,"Minute",-117.283333,1,"Minute",1,"North Pacific","U",,7/21/2011 0:00:00,,,5/31/2012 16:28:30,"dan.prosperi",6/10/2022 15:06:32
125950,,,"GCAMPBELL110502.01",234199,,,,,,,,"BIOPSY (PROJECTILE)",394,"Collection Manager - SWFSC ",,,"Greg Campbell",,,,"NMK",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"05/02/2011",2011,5,2,"22 kilometers west of San Clemente Island",,"San Clemente Island",,"CALIFORNIA","UNITED STATES OF AMERICA",32.866666,1,"Minute",-118.783333,1,"Minute",1,"North Pacific","U",,7/21/2011 0:00:00,,"Greg Campbell (SCRIPPS INSTITUTION OF OCEANOGRAPHY, SCRIPPS WHALE ACOUSTIC LAB, 8635 Discovery Way, La Jolla, CA 92093, gscampbell@ucsd.edu) was the original collector and contact. Following his death, use restrictions removed April 2021 per Eric Archer.",5/31/2012 16:28:30,"dan.prosperi",6/24/2022 9:01:16
125951,,,"GCAMPBELL110502.02",234200,,,,,,,,"BIOPSY (PROJECTILE)",394,"Collection Manager - SWFSC ",,,"Greg Campbell",,,,"NMK",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"05/02/2011",2011,5,2,"22 kilometers west of San Clemente Island",,"San Clemente Island",,"CALIFORNIA","UNITED STATES OF AMERICA",32.866666,1,"Minute",-118.783333,1,"Minute",1,"North Pacific","U",,7/21/2011 0:00:00,,"Greg Campbell (SCRIPPS INSTITUTION OF OCEANOGRAPHY, SCRIPPS WHALE ACOUSTIC LAB, 8635 Discovery Way, La Jolla, CA 92093, gscampbell@ucsd.edu) was the original collector and contact. Following his death, use restrictions removed April 2021 per Eric Archer.",5/31/2012 16:28:30,"dan.prosperi",6/24/2022 9:01:16
125952,,,"GCAMPBELL110502.03",234201,,,,,,,,"BIOPSY (PROJECTILE)",394,"Collection Manager - SWFSC ",,,"Greg Campbell",,,,"NMK",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"05/02/2011",2011,5,2,"22 kilometers west of San Clemente Island",,"San Clemente Island",,"CALIFORNIA","UNITED STATES OF AMERICA",32.866666,1,"Minute",-118.8,1,"Minute",1,"North Pacific","U",,7/21/2011 0:00:00,,"Greg Campbell (SCRIPPS INSTITUTION OF OCEANOGRAPHY, SCRIPPS WHALE ACOUSTIC LAB, 8635 Discovery Way, La Jolla, CA 92093, gscampbell@ucsd.edu) was the original collector and contact. Following his death, use restrictions removed April 2021 per Eric Archer.",5/31/2012 16:28:30,"dan.prosperi",6/24/2022 9:01:16
126024,,,"C-332",234234,,,,,,,,"STRANDING",383,"Barbie Halaska",4,"The Marine Mammal Center",,,"The Marine Mammal Center, Sausalito, CA",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"08/29/2010",2010,8,29,"MONTEREY, MARINA STATE BEACH",,,,"CALIFORNIA","UNITED STATES OF AMERICA",,,,,,,1,"North Pacific","M","Field determination: gonads were examined; carcass was examined and dissected.",8/9/2011 0:00:00,,,5/31/2012 16:28:31,"dan.prosperi",6/14/2022 10:00:08
133201,,,"DSJR111010.04",234804,,,,,,,,"BIOPSY (PROJECTILE)",166,"NICK KELLAR",1,"SWFSC",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/10/2011",2011,10,10,"SAN DIEGO, PACIFIC OCEAN",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.883333,1,"Minute",-117.283333,1,"Minute",1,"North Pacific","U",,10/19/2011 0:00:00,,"Biopsy Ventral Body",5/31/2012 16:30:33,"dan.prosperi",6/10/2022 15:06:32
133202,,,"DSJR111010.05",234805,,,,,,,,"BIOPSY (PROJECTILE)",166,"NICK KELLAR",1,"SWFSC",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/10/2011",2011,10,10,"SAN DIEGO, PACIFIC OCEAN",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.883333,1,"Minute",-117.283333,1,"Minute",1,"North Pacific","U",,10/19/2011 0:00:00,,"Biopsy Dorsal",5/31/2012 16:30:33,"dan.prosperi",6/10/2022 15:06:32
133255,,,"CWC-JLH-11-1001D",234823,,,,,,,,"STRANDING",460,"CYNTHIA REYES",14,"California Wildlife Center",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/04/2011",2011,10,4,"MALIBU, COUNTY LINE BEACH",,,"Los Angeles","CALIFORNIA","UNITED STATES OF AMERICA",34.05,1,"Minute",-118.95,1,"Minute",1,"North Pacific","M","Field determination: gonads were examined; carcass was examined and dissected.",10/26/2011 0:00:00,,,5/31/2012 16:30:33,"dan.prosperi",6/23/2022 13:23:52
133286,,,"CRC-20110920-PHY-01",234854,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","09/20/2011",2011,9,20,,,,,,,33.516666,1,"Minute",-118.55,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",10/26/2011 0:00:00,,"Samples thawed in transit-NEB10/2011.  TODD CHANDLER:510-414-3138",5/31/2012 16:30:34,"dan.prosperi",6/8/2022 7:21:53
133289,,,"CRC-20110924-ZIP-01",234857,,,,,,,,"NON-INVASIVE SAMPLING",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"J. Calambokidis, Cascadia Research Collective",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","09/24/2011",2011,9,24,,,,,,,33.516666,1,"Minute",-119.233333,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",10/26/2011 0:00:00,,"Samples thawed in transit-NEB10/2011.  SLOUGHED",5/31/2012 16:30:34,"dan.prosperi",6/8/2022 7:21:53
133292,,,"CRC-20110926-ZIP-01",234860,,,,,,,,"NON-INVASIVE SAMPLING",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"J. Calambokidis, Cascadia Research Collective",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","09/26/2011",2011,9,26,,,,,,,33.583333,1,"Minute",-118.45,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",10/26/2011 0:00:00,,"Samples thawed in transit-NEB10/2011, mud from antenna?.  SLOUGHED",5/31/2012 16:30:34,"dan.prosperi",6/8/2022 7:21:53
133293,,,"CRC-20110930-PHY-01",234861,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","09/30/2011",2011,9,30,,,,,,,33.916666,1,"Minute",-119.666666,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",10/26/2011 0:00:00,,"Samples thawed in transit-NEB10/2011.  TODD CHANDLER:510-414-3138",5/31/2012 16:30:34,"dan.prosperi",6/8/2022 7:21:53
143967,,,"C-412",235498,,,,,,,,"STRANDING",383,"Barbie Halaska",4,"The Marine Mammal Center",,,"The Marine Mammal Center, Sausalito, CA",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"12/23/2013",2013,12,23,"Monterey; San Carlos Beach","Monterey",,"Monterey","CALIFORNIA","UNITED STATES OF AMERICA",36.610999,0.000001,"DEGREE",-121.892,0.001,"DEGREE",1,"North Pacific","M","Field determination: gonads were examined; carcass was examined and dissected.",8/11/2014 0:00:00,,"Carcass",8/11/2014 15:31:51,"dan.prosperi",6/14/2022 10:00:08
